robot_id	displacement_velocity_hill	head_balance	contacts	displacement_velocity	branching	branching_modules_count	limbs	extremities	length_of_limbs	extensiveness	coverage	joints	hinge_count	active_hinges_count	brick_count	touch_sensor_count	brick_sensor_count	proportion	width	height	absolute_size	sensors	symmetry	avg_period	dev_period	avg_phase_offset	dev_phase_offset	avg_amplitude	dev_amplitude	avg_intra_dev_params	avg_inter_dev_params	sensors_reach	recurrence	synaptic_reception	fitness
1403	-0.0017135919473735895	0.5934357298241872	0.0	0.015651298363253345	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.7196084637771738	0.8882207200330635	0.3836669080605822	0.8537092461352124	0.790457689148768	0.8407606006071023	0.9236073516397145	0.8621815891085939	1.0	0.21052631578947367	0.0	-0.00017135919473735894
4317	0.04529296449223774	0.7243407798371782	0.0	0.04782544026850029	0	0	0.1111111111111111	2	0.9166666666666666	22	0.52	0.9166666666666666	24	22	1	0	0	0.08	25	2	26	0.0	0	0.6579335479282646	0.7934001252470878	0.6000899010839007	0.8978362810166685	0.736438947069894	0.898505040900047	0.807552701703424	0.8698793779254096	0	0	0.0	0.04529296449223774
118	0.0014790033535330318	0.9429132846398826	0.0	0.002742168701132563	0	0	0.3	3	0.75	9	0.25925925925925924	0.5	9	6	4	0	0	0.6666666666666666	6	9	14	0.0	0	0.6661521447532677	0.9379076598904067	0.3921606103793221	0.9066374640104916	0.49922418311432415	0.8697701277229426	0.9044094941040326	0.9085233132451473	0	0	0.0	0.0014790033535330318
2999	0.019425853859497733	0.7310250861831911	0.0	0.019512601446137288	0	0	0.13333333333333333	2	0.9	18	0.5238095238095238	0.9	20	18	1	0	0	0.09523809523809523	21	2	22	0.0	0	0.6579335479282646	0.7715347680371375	0.6000899010839007	0.9089599911874128	0.7931116028495457	0.9232292331708812	0.8169575988527512	0.8809738206638629	0	0	0.0	0.019425853859497733
131	-2.0406609993102715e-05	0.9971916326902269	0.0	2.0415270124103153e-05	0	0	1.0	2	0.0	0	0.75	0	2	0	0	0	0	1.0	2	2	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0406609993102714e-06
3935	0.04136392221246002	0.7188665028540817	0.0	0.042988304179280526	0	0	0.125	2	0.9047619047619048	19	0.5227272727272727	0.8571428571428571	20	18	2	0	0	0.09090909090909091	22	2	23	0.0	0	0.6579335479282646	0.7715347680371375	0.5687621435242007	0.9391148207027828	0.7931116028495457	0.9232292331708812	0.8393324500732704	0.8953568564185471	0	0	0.0	0.04136392221246002
1838	0.0407755069555889	0.7157737263391744	0.0	0.046280632196289855	0	0	0.13333333333333333	2	0.9	18	0.5238095238095238	0.9	20	18	1	0	0	0.09523809523809523	21	2	22	0.0	0	0.6579335479282646	0.7715347680371375	0.5687621435242007	0.9391148207027828	0.7931116028495457	0.9137672281123198	0.8393324500732704	0.8913388576643443	0	0	0.0	0.0407755069555889
171	6.271131472709025e-09	0.99999663963611	0.0	3.922367848935033e-08	0	0	0.3333333333333333	1	1.0	2	1.0	1.0	3	2	0	3	0	0.25	1	4	4	1.0	0	0.9817248290830424	0.9551879122208101	0.4127200865870872	0.6235942559559371	0.7539902470966267	0.6206861468801751	0.9088757820805481	0.7944958177542867	0.3333333333333333	0	0.0	6.271131472709025e-09
4089	0.044470294594183654	0.7271782950566794	0.0	0.04613353055756521	0	0	0.125	2	0.9047619047619048	19	0.5227272727272727	0.8571428571428571	20	18	2	0	0	0.09090909090909091	22	2	23	0.0	0	0.6579335479282646	0.7715347680371375	0.5687621435242007	0.9391148207027828	0.7931116028495457	0.9232292331708812	0.8393324500732704	0.8953568564185471	0	0	0.0	0.044470294594183654
434	0.020673331811816575	0.7093289368305928	0.0	0.020728461188210198	0	0	0.1	1	1.0	12	1.0	0.8333333333333334	11	10	2	2	0	0.07142857142857142	14	1	14	0.2857142857142857	0	0.6579335479282646	0.8596244679579007	0.660996077988686	0.9466717450768046	0.7622745862917847	0.9281653067749593	0.8710135507953455	0.9180268042500479	0.5454545454545454	0.09090909090909091	0.0	0.020673331811816575
