robot_id	displacement_velocity_hill	head_balance	contacts	displacement_velocity	branching	branching_modules_count	limbs	extremities	length_of_limbs	extensiveness	coverage	joints	hinge_count	active_hinges_count	brick_count	touch_sensor_count	brick_sensor_count	proportion	width	height	absolute_size	sensors	symmetry	avg_period	dev_period	avg_phase_offset	dev_phase_offset	avg_amplitude	dev_amplitude	avg_intra_dev_params	avg_inter_dev_params	sensors_reach	recurrence	synaptic_reception	fitness
1403	0.006729278641617617	0.6429832088250746	0.0	0.025147517704449795	0	0	0.125	1	1.0	9	1.0	1.0	10	9	0	0	0	0.09090909090909091	1	11	11	0.0	0	0.696759251967834	0.8263959882017323	0.7191845903142771	0.8351243574016565	0.5165256388836132	0.9202237108141857	0.8672245565158091	0.8671539498138057	0	0	0.0	0.006729278641617617
4317	0.0011693098629223402	0.6154001121799781	0.0	0.005943885104990036	0	0	0.125	1	1.0	10	1.0	1.0	11	10	0	0	0	0.08333333333333333	1	12	12	0.0	0	0.678486846561282	0.5549390930817729	0.7191845903142771	0.8413333263464566	0.3436482555212493	0.8935357647340221	0.8523477569064001	0.792281933995054	0	0	0.0	0.0011693098629223402
118	-0.024431941848230943	0.6960910314118265	0.0	0.024451335093578337	0	0	0.1875	3	0.8181818181818182	18	0.38095238095238093	0.8181818181818182	21	18	2	0	0	0.14285714285714285	21	3	24	0.0	0	0.8528222863695097	0.8703408263153539	0.6961734959748493	0.7631700209529833	0.6026264687326546	0.8877101774209701	0.7920000356549369	0.8473404154164594	0	0	0.0	-0.0024431941848230944
2999	0.03878955569894017	0.6679637023074463	0.0	0.0399768687121961	0	0	0.125	1	1.0	10	1.0	1.0	11	10	0	0	0	0.08333333333333333	1	12	12	0.0	0	0.678486846561282	0.5549390930817729	0.7191845903142771	0.8413333263464566	0.5165256388836132	0.92921988656765	0.8639640470044407	0.8157576979444932	0	0	0.0	0.03878955569894017
131	-4.625919271941387e-06	0.9967396996504783	0.0	8.4603824424399e-05	0	0	0.25	1	1.0	4	1.0	1.0	5	4	0	1	0	0.16666666666666666	6	1	6	0.3333333333333333	0	0.8292431989992229	0.8354307907982549	0.8201588112908393	0.9466443299433154	0.7109770012496597	0.9449698083399449	0.9035013761969009	0.9204109328558461	1.0	0.4	0.0	-4.6259192719413865e-07
3935	0.03754342648279974	0.6717521267352178	16.5	0.039006318446794044	0	0	0.125	1	1.0	10	1.0	1.0	11	10	0	0	0	0.08333333333333333	1	12	12	0.0	0	0.678486846561282	0.5549390930817729	0.7191845903142771	0.8413333263464566	0.5165256388836132	0.92921988656765	0.8639640470044407	0.8157576979444932	0	0	0.0	0.03754342648279974
1838	0.011235026065032534	0.6393060190943722	0.0	0.025561807207909855	0	0	0.125	1	1.0	10	1.0	1.0	11	10	0	0	0	0.08333333333333333	1	12	12	0.0	0	0.696759251967834	0.5597026942222526	0.7191845903142771	0.8237548862331552	0.5165256388836132	0.9246104953473855	0.8557118914006214	0.8068315721106016	0	0	0.0	0.011235026065032534
171	0.004695826442333191	0.9834620916314648	32.285714285714285	0.004785937008433971	0	0	0.2	1	1.0	5	1.0	0.8	4	4	2	3	0	0.14285714285714285	7	1	7	0.375	0	0.4074460185398777	0.9758892761734393	0.6608918790399658	0.7981103547783879	0.8287282605640204	0.770755117649441	0.8132081044782633	0.8905072258585929	0.25	0.5	0.0	0.004695826442333191
4089	0.005920703844861608	0.9374812101327327	0.0	0.0059207044434428854	0	0	0.16666666666666666	1	1.0	7	1.0	1.0	8	7	0	0	0	0.1111111111111111	1	9	9	0.0	0	0.6881460941804559	0.5894385360376528	0.6785859295722367	0.6660577780656398	0.7885442483853924	0.9648567618544446	0.722795117125218	0.8107463228479792	0	0	0.0	0.005920703844861608
434	-0.0011138244100054727	0.970901763700762	0.0	0.004644692161174552	0	0	0.3	3	0.75	9	0.4666666666666667	0.5833333333333334	8	7	5	0	0	0.8333333333333334	5	6	14	0.0	0	0.4249407925443055	0.8909643717481868	0.6454233684038808	0.8788001748261267	0.3214692707238983	0.8927523024703371	0.8224012894901016	0.8876513018782655	0	0	0.0	-0.00011138244100054728
