id,speed
1,0.007198743458445206
2,8.582837225670777e-07
3,0.0002785753463959076
6,5.331973137366588e-06
7,0.0008142679535807173
9,0.003963957810534018
10,0.0038648252248937778
11,0.0006728163128119551
12,0.000402158281021644
13,0.005042715892513711
14,0.0008580705978405369
15,0.0029469304259388605
16,0.0011246402035952766
17,0.0007226040711040564
21,0.004236542728299364
22,0.0017670580946851442
25,9.71873979302075e-06
27,0.0027025398336091716
28,0.0015866651836151193
29,0.0015834472644554614
30,1.6701713717491017e-07
33,0.004529521179838984
37,0.0012082244453829423
38,0.010499664306480184
39,0.009968323670390262
40,0.020453266347548987
41,0.0005957267992813756
42,0.0021569663601999833
43,0.0004984837771137693
44,0.0050375864744815375
47,0.0008722137217805024
48,0.00232206907470729
49,0.00014505514934430502
50,3.174519129318401e-07
51,0.00427833868857901
52,0.0003270100394541952
53,0.022047710542279435
54,0.0011302229398187588
55,0.010342637858399518
57,0.0011704388218101718
58,0.0038670798142614454
59,0.0006228378928124481
60,0.00011426657368329863
61,0.004628005410955156
62,0.0008601894532929607
63,3.199750221812751e-07
64,0.007805959649214075
65,0.0009807663914928753
68,7.345938485282109e-07
69,0.003199301195933275
70,0.000634755086505384
72,0.025969650358220207
73,0.00883745240853732
74,2.366150719681096e-08
75,0.0069076967099954934
76,0.007416193537497798
79,0.0016855780517327488
80,0.0009620727053323124
81,0.005861328071945701
82,0.002211578310262871
83,0.0003487462911325399
85,0.0032260650862477426
86,0.00030211073425051783
88,0.0023430352610388154
89,8.15677702846408e-08
90,4.645666776377322e-05
91,0.001091468579293677
92,0.0007132614854914053
93,9.55482129083692e-05
94,4.0100007920294764e-07
96,0.0002973616285398653
97,0.0026941671808539827
98,4.4572375353318996e-08
100,0.0012485543442437646
101,0.0010296259286015244
102,0.0006168749154868265
104,0.0003544301890137183
106,0.0024606401439041664
107,0.008010766668625071
108,0.006991014405110972
109,0.0007255484203309492
110,0.015225340341675987
111,0.0002732433352492995
112,0.0037591290698797864
113,0.007562191670020206
114,0.0015174185692392124
116,0.0005051172194836172
117,0.0004985584983391802
118,0.0026644084993924506
119,0.0025102137508905965
120,0.002692382991925053
121,0.0019952631508131646
122,3.3645960198622377e-07
123,0.002677129564714832
124,0.0007084719295288252
125,0.013762191444974151
127,0.0007951290329227247
128,0.017669276429619893
129,0.001380938060791888
130,0.005678140694176824
131,0.01623901242154777
132,0.0037794295775819328
133,0.007693527631837185
134,0.006808441255905602
135,0.0007732368816516991
136,0.0016952782070215084
137,8.865965213264929e-08
138,0.006426363752009064
140,0.0003843208098536997
141,0.0019414214109700176
143,0.0006644382293880798
144,0.003949462273265981
145,0.011444063923354971
147,0.0019405649807858688
148,0.004078212637101722
149,0.017552210264797082
150,0.006313786008255529
151,0.000178961864477939
152,0.0005636943819688011
153,0.012039583815489762
154,0.0050118869846793885
155,0.007136928810351996
156,0.03804142314531207
157,0.01556552325008028
158,0.003931613349755324
159,0.007355995762636321
160,0.031096155064311546
161,0.0015577877934337863
162,7.747822859859545e-05
163,0.025376546104788966
164,8.148079105877224e-05
165,0.002591213314221177
166,0.008385171035342646
167,0.003521660185580354
169,0.0007611556917708656
170,0.01006627901808702
171,0.0040040695381215255
172,5.575163932454287e-08
173,0.0005832105061994471
174,0.005793024920334589
176,0.0004299652143518653
177,0.0108035655222151
178,0.0007110152658618566
179,0.0011136848576647042
180,0.0222270199211261
181,0.010688987082765396
182,0.006817168488104134
183,0.0031275106559541855
184,0.0027137853356521387
186,0.001965091911086985
187,0.001443013971769894
188,0.0003793450855098296
189,0.00024768425765575526
190,0.00836978708959782
191,0.015314220168077857
192,0.00048789687836003616
193,0.0022181343638272813
194,0.0013893151804923803
195,0.0009436740870363087
196,0.005696849467269612
198,0.0022047373511503974
199,0.00033494107759856647
200,0.018797393887462446
201,0.015373184611541586
202,0.001817042642270306
203,0.013162630015628967
204,0.005151805649481487
205,0.009984376806994252
206,0.004690447942825588
208,0.0064798288072524446
210,0.00040506992452641976
211,0.003446246438333078
212,0.010010398106430235
213,0.03190146445674442
214,0.02026349811618004
215,0.002861334669435467
216,0.01410514824073383
218,0.015275501282492355
219,0.016918315487883074
220,0.007253587506062174
221,0.014401135137451351
222,0.010037578180682752
223,0.005199278606006419
224,0.0060306922528663215
225,0.00899386735393468
226,0.011945232212044668
227,0.014736309218070492
228,0.0010683694287868487
229,0.0022172451001687995
230,0.013824141024531469
231,0.01585743151634765
232,0.0094681258457435
233,0.03095927314919928
234,0.0006159956429694002
235,0.010411962938536105
237,0.005355800753589988
238,0.029069250258152768
239,0.0006797707217681509
240,0.009836108117781935
241,0.0025511716956358186
242,0.007227004589745964
243,1.2333570546815556e-05
244,0.0008365457664473036
245,0.026030637821158883
246,0.004057424948073012
248,0.006509024084173064
249,0.006208167053674844
250,0.01808948712061909
251,0.016585776003501366
252,0.0019984146640415635
253,0.009332973209810318
254,0.004464226620184878
255,0.006954451114615068
256,0.004109350939520246
257,0.007913798307343923
259,0.018452931479967998
260,0.005908992993633829
261,0.00233850088670263
263,0.008245384391251847
264,0.01584539927229279
265,0.0012579284907484178
266,0.016597483729661296
267,0.0027052129536713695
268,0.004802459335009297
269,0.010471344561407499
270,0.004884239483208975
271,0.009325677594129006
272,0.01331494110430128
273,0.00408428947034744
274,0.003325346493709004
275,0.005671321418525146
276,0.012008765944940946
277,0.024783841752402804
278,0.0019072065684132566
279,0.010885030434565308
280,0.000629649167726545
281,0.010629147719684644
282,0.015353833962689788
283,0.00897233063074448
284,0.0016588358527399084
285,0.0002483788949649744
287,0.006018298052139306
288,0.01935590338539045
289,0.011291081302069461
290,0.02648835515985973
291,0.006369584664008346
292,0.015519535555031737
293,0.012843853039253082
294,0.011397334928612987
295,0.027562172247248228
296,0.014019510438445551
297,0.0019327337094885366
298,0.0017718661081475272
299,0.002516185499644701
300,0.004592624287041536
301,0.03400014236204497
302,0.00809789791003142
303,0.014674035730030214
304,0.0037053709139748953
305,0.011208264101927826
306,
307,0.008737255100524357
308,0.005333409798712066
309,0.0030531282363201032
310,0.01866183969604403
311,0.039775207364080474
312,0.018260795592643222
313,0.009799504973522888
314,0.0026510019029616244
