robot_id	displacement_velocity_hill	head_balance	contacts	displacement_velocity	branching	branching_modules_count	limbs	extremities	length_of_limbs	extensiveness	coverage	joints	hinge_count	active_hinges_count	brick_count	touch_sensor_count	brick_sensor_count	proportion	width	height	absolute_size	sensors	symmetry	avg_period	dev_period	avg_phase_offset	dev_phase_offset	avg_amplitude	dev_amplitude	avg_intra_dev_params	avg_inter_dev_params	sensors_reach	recurrence	synaptic_reception	fitness
1403	0.04674627070796665	0.663684871685376	0.0	0.04731557104828508	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	1	0	0.047619047619047616	1	21	21	0.3333333333333333	0	0.4193737836665937	0.9063005593581716	0.872393622420072	0.9257124361237166	0.4567240631708153	0.9066502369296593	0.9247232927446355	0.9133388099190523	1.0	0.15	0.0	0.04674627070796665
4317	0.04700314610235389	0.6886225833639316	0.0	0.047003183736502196	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.4473716292380467	0.870083901242704	0.8186110356901677	0.930091578008769	0.4567240631708153	0.900298410997518	0.9161152695009431	0.9029213632557839	1.0	0.16666666666666666	0.0	0.04700314610235389
118	-1.745343093743114e-08	0.9999964893041307	0.0	4.88319457599608e-07	0	0	0.3333333333333333	1	1.0	2	1.0	1.0	3	2	0	0	0	0.25	1	4	4	0.0	0	0.3935642311413423	0.904867520339806	0.8777028807247307	0.7991045539343515	0.2365814600849999	0.6023068715832202	0.9386930007372665	0.7940376068610807	0	0	0.0	-1.745343093743114e-09
2999	0.04712583095433039	0.6642283810286937	0.0	0.04722719043757215	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8699008842173073	0.9247232927446355	0.900791508761568	1.0	0.21052631578947367	0.0	0.04712583095433039
131	0.0007377625668163916	0.9953609443351207	0.0	0.0009424637226838996	0	0	0.14285714285714285	1	1.0	8	0.8333333333333334	0.5	5	4	4	0	0	0.75	4	3	10	0.0	0	0.889075674073521	0.7524877439345016	0.3111436128669631	0.8214603911664176	0.586989899986782	0.8484794590645215	0.913690841412936	0.8105581310727208	0	0	0.0	0.0007377625668163916
3935	0.033846274266444445	0.6084445045407383	0.0	0.03445331875630415	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	1	0	0.047619047619047616	1	21	21	0.3333333333333333	0	0.4473716292380467	0.8865296625351287	0.7789803323467411	0.9405710109627116	0.4567240631708153	0.9008652156889195	0.8948459364208464	0.9122523152551536	1.0	0.25	0.0	0.033846274266444445
1838	0.0466745748140496	0.6276492925566988	0.0	0.04721799679052718	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8752182239359418	0.9247232927446355	0.9031623298428972	1.0	0.2222222222222222	0.0	0.0466745748140496
171	0.012496344158881484	0.7613811463138951	0.0	0.012597091874840347	0	0	0.1	1	1.0	12	1.0	0.9166666666666666	12	11	1	0	0	0.07142857142857142	14	1	14	0.0	0	0.2716523647803477	0.9023818811666003	0.3874649156505166	0.9569847059286669	0.167756321456986	0.9124969969476262	0.8750229145932904	0.9280360990907363	0	0	0.0	0.012496344158881484
4089	0.048043690942044366	0.6643377056420043	0.0	0.04804982588731788	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.21052631578947367	0.0	0.048043690942044366
434	-0.0006268102329928826	0.8000614052988753	0.0	0.005477473305225788	0	0	0.1	1	1.0	12	0.25925925925925924	0.9166666666666666	12	11	1	1	0	0.6666666666666666	9	6	14	0.2	0	0.8653420021396532	0.9590628575496459	0.16406943083388084	0.7440127193185281	0.5605632363489953	0.9200087169690009	0.9513639695084024	0.9021287930360498	1.0	0.16666666666666666	0.0	-6.268102329928826e-05
3827	0.047591595817671195	0.6634280921294387	0.0	0.04760153700503754	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.21052631578947367	0.0	0.047591595817671195
939	-0.004184926941334457	0.9815650233958463	0.0	0.0045829260281739104	0	0	0.3333333333333333	2	0.8571428571428571	6	0.5625	0.8571428571428571	8	6	0	1	0	0.25	8	2	9	0.5	0	0.43337270645232023	0.8509388305947523	0.8903035291569644	0.7705837629564178	0.462793003957043	0.8423130453275455	0.8908409386167528	0.8239068863856575	1.0	0.125	0.0	-0.00041849269413344567
2182	0.04476569262487968	0.6496000106347184	0.0	0.045396612136907204	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8776417657960207	0.9247232927446355	0.903812781780497	1.0	0.2222222222222222	0.0	0.04476569262487968
2051	0.0048144245502823365	0.6462833078654414	0.0	0.013612319756853088	0	0	0.1	1	1.0	13	1.0	1.0	14	13	0	1	0	0.06666666666666667	1	15	15	0.3333333333333333	0	0.4473716292380467	0.9078444781983145	0.9278191618641884	0.9493392909618903	0.41329950422911954	0.9024449367782409	0.9247232927446355	0.9227967370954292	1.0	0.2857142857142857	0.0	0.0048144245502823365
3397	0.04866722584497174	0.6635601284744311	0.0	0.0486780341682344	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.2631578947368421	0.0	0.04866722584497174
1859	0.016636714134317266	0.6470460773527451	0.0	0.024096055242943844	0	0	0.0625	1	1.0	22	1.0	1.0	23	22	0	1	0	0.041666666666666664	1	24	24	0.3333333333333333	0	0.4193737836665937	0.892080314788926	0.7789803323467411	0.9294449708260341	0.4567240631708153	0.8742062215251161	0.9066223017243225	0.901115295413613	1.0	0.17391304347826086	0.0	0.016636714134317266
400	5.7240499535054205e-05	0.998548100056757	0.0	5.7993301853870755e-05	0	0	0.25	1	1.0	4	0.6666666666666666	0.5	3	2	2	2	0	1.0	3	3	6	0.2857142857142857	0	0.5740013283600369	0.8495375985918394	0.8852166648000228	0.5997376484230386	0.47080639923013196	0.5315842360637953	0.8533897875448974	0.6800392426513727	0.6666666666666666	0.6666666666666666	0.0	5.7240499535054205e-05
2042	0.042962460178135466	0.6601642433360799	0.0	0.048236543249807654	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8699652814443836	0.9247232927446355	0.9008084612451931	1.0	0.21052631578947367	0.0	0.042962460178135466
4103	0.006101377552466559	0.6682567566777138	0.0	0.018233520010646556	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.5997342467059064	0.9185271294143331	0.6059020339560016	0.9583203918884919	0.4688619447432706	0.8789801108226807	0.9247232927446355	0.9250823299392031	1.0	0.21052631578947367	0.0	0.006101377552466559
2126	0.0466745748140496	0.6276492925566988	0.0	0.04721799679052718	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8752182239359418	0.9247232927446355	0.9031623298428972	1.0	0.2222222222222222	0.0	0.0466745748140496
188	9.643011447004365e-07	0.9914823721307695	0.0	0.0004079158168385237	0	0	0.3333333333333333	1	1.0	2	1.0	0.5	2	1	1	0	0	0.25	4	1	4	0.0	0	0.6753554689988949	0.6376473596921224	0.697824718620766	0.6925414655044609	0.6196070734864498	0.8756399941183244	0.7560661095908743	0.752065086283791	0	0	0.0	9.643011447004365e-07
4653	0.04698411990693411	0.6676522356901791	10.1	0.04698561756879285	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.3684210526315789	0.0	0.04698411990693411
3509	0.013134646933241494	0.648812474805275	0.0	0.028880384710506406	0	0	0.09090909090909091	1	1.0	14	1.0	1.0	15	14	0	1	0	0.0625	1	16	16	0.3333333333333333	0	0.4473716292380467	0.9030808956294694	0.8865455058065494	0.947629546752708	0.4567240631708153	0.8938463706777031	0.9247232927446355	0.9182948158269413	1.0	0.26666666666666666	0.0	0.013134646933241494
2469	0.044879083139029885	0.6269893824762838	0.0	0.045390541203644934	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8752182239359418	0.9247232927446355	0.9031623298428972	1.0	0.2222222222222222	0.0	0.044879083139029885
2246	0.04675929176903291	0.6450361679849521	0.0	0.04700671010917667	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8775815648349423	0.9247232927446355	0.903796538700877	1.0	0.2222222222222222	0.0	0.04675929176903291
1496	0.036804231467651494	0.699445272738949	0.0	0.037862042368862564	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	1	0	0.05555555555555555	1	18	18	0.3333333333333333	0	0.4193737836665937	0.8837291633295418	0.8899030043021536	0.942305720868742	0.4567240631708153	0.8783717123416689	0.9247232927446355	0.9060359569204435	1.0	0.058823529411764705	0.0	0.036804231467651494
703	0.009789408673598584	0.7350740783781806	0.0	0.019176620632638464	0	0	0.11764705882352941	2	0.9130434782608695	21	0.1984126984126984	0.782608695652174	20	18	4	1	0	0.3888888888888889	18	7	25	0.1	0	0.6869217239916496	0.8981813564267556	0.5303404129360093	0.937450909892101	0.388299345015218	0.9214443066765312	0.8855075559365537	0.9204767266798152	1.0	0.3	0.0	0.009789408673598584
3240	0.04715543126550382	0.6618059828778229	0.0	0.047289034761906525	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8950693694859113	0.9066223017243225	0.9078133311376537	1.0	0.21052631578947367	0.0	0.04715543126550382
3874	0.049260837413914974	0.6635385373016737	0.0	0.04927806960901157	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.21052631578947367	0.0	0.049260837413914974
5030	0.04946233872555015	0.6861710750364817	0.0	0.04957112164760874	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.4473716292380467	0.870083901242704	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8777446638104636	0.9247232927446355	0.89601221076344	1.0	0.16666666666666666	0.0	0.04946233872555015
2748	0.04618151253711204	0.6443028309217764	0.0	0.046260401891657886	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8775815648349423	0.9247232927446355	0.903796538700877	1.0	0.16666666666666666	0.0	0.04618151253711204
1500	0.025498834895685052	0.6489905622345118	0.0	0.026669392096306185	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.4193737836665937	0.8444116572946077	0.895606516349396	0.937086080913216	0.24655197683711094	0.8621621556566512	0.9247232927446355	0.8884758712273385	1.0	0.16666666666666666	0.0	0.025498834895685052
3850	0.047591595817671195	0.6634280921294387	0.0	0.04760153700503754	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.2631578947368421	0.0	0.047591595817671195
1218	0.026899303520993196	0.6669153011787081	0.0	0.03496094020251665	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	1	0	0.047619047619047616	1	21	21	0.3333333333333333	0	0.43337270645232023	0.9084578997120277	0.7789803323467411	0.933493494315369	0.4567240631708153	0.8948312495770973	0.9161586920240393	0.913664106461801	1.0	0.15	0.0	0.026899303520993196
3957	0.04937540770876217	0.662279507233715	8.6	0.049721677455283324	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8950693694859113	0.9066223017243225	0.9078133311376537	1.0	0.2631578947368421	0.0	0.04937540770876217
2949	0.04715780982550655	0.6276607045658704	0.0	0.04755215494220809	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8752182239359418	0.9247232927446355	0.9031623298428972	1.0	0.2222222222222222	0.0	0.04715780982550655
3846	0.04698411990693411	0.6676522356901791	0.0	0.04698561756879285	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.2631578947368421	0.0	0.04698411990693411
3355	0.046251502818463824	0.6372630799665152	0.0	0.04693779670300131	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.9041422051356546	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8950693694859113	0.913605345936678	0.910742880407712	1.0	0.21052631578947367	0.0	0.046251502818463824
3467	0.03608672913407943	0.6027769725631935	0.0	0.036466243851566084	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7790416844013168	0.9375037307501145	0.4567240631708153	0.8699008842173073	0.9247232927446355	0.9045288095338476	1.0	0.21052631578947367	0.0	0.03608672913407943
3514	0.02031600985303755	0.6501313078574922	0.0	0.0203215946698121	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9283961518470175	0.4567240631708153	0.8720690803638855	0.9228454990220972	0.9008245563543698	1.0	0.21052631578947367	0.0	0.02031600985303755
2028	0.04715780982550655	0.6276607045658704	0.0	0.04755215494220809	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8752182239359418	0.9247232927446355	0.9031623298428972	1.0	0.2222222222222222	0.0	0.04715780982550655
2568	0.04760571321919243	0.6806164256023617	0.0	0.047611462877324484	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	1	0	0.047619047619047616	1	21	21	0.3333333333333333	0	0.4473716292380467	0.8893230531064356	0.805878707146064	0.9257513893838437	0.4567240631708153	0.8724630857113066	0.9161152695009431	0.8981328710758625	1.0	0.2	0.0	0.04760571321919243
2400	0.04361643527199718	0.6478319042031395	0.0	0.04369445183868641	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8751572481409076	0.9247232927446355	0.9031460548627728	1.0	0.2222222222222222	0.0	0.04361643527199718
1196	0.044268841396188544	0.660763320638161	0.0	0.04970330660029373	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8699652814443836	0.9247232927446355	0.9008084612451931	1.0	0.21052631578947367	0.0	0.044268841396188544
731	0.017693142059091078	0.690968902416198	0.0	0.017768223856410525	0	0	0.1	1	1.0	13	1.0	1.0	14	13	0	1	0	0.06666666666666667	1	15	15	0.3333333333333333	0	0.4193737836665937	0.7163277961510772	0.9010280784233489	0.9098249235559558	0.3538706804441404	0.8660860662889719	0.9247232927446355	0.8457350915719832	1.0	0.2857142857142857	0.0	0.017693142059091078
2677	0.04919785002923349	0.6633876224041562	0.0	0.049308777927429104	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	1	0	0.047619047619047616	1	21	21	0.3333333333333333	0	0.4473716292380467	0.8893230531064356	0.805878707146064	0.9257513893838437	0.4567240631708153	0.8724630857113066	0.9161152695009431	0.8981328710758625	1.0	0.2	0.0	0.04919785002923349
1544	0.0443353109635289	0.6605531332754535	0.0	0.04976758141566955	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8699652814443836	0.9247232927446355	0.9008084612451931	1.0	0.21052631578947367	0.0	0.0443353109635289
3194	0.04433783865792063	0.6497589891508997	11.473684210526315	0.04439682135070903	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8751572481409076	0.9247232927446355	0.9031460548627728	1.0	0.2222222222222222	0.0	0.04433783865792063
466	-0.005325776314074924	0.8359038076741409	0.0	0.005325902143501836	0	0	0.25	2	0.7777777777777778	7	0.4074074074074074	0.7777777777777778	9	7	1	1	0	0.3333333333333333	3	9	11	0.25	0	0.5221372442852961	0.8620593313285848	0.7355657500657027	0.9238947317121539	0.49391269221255235	0.9024741602695807	0.8892278498023906	0.8988642117696516	1.0	0.3333333333333333	0.0	-0.0005325776314074924
1291	0.009660435697484475	0.6377931556016743	0.0	0.01913802309014324	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.3915274184466739	0.8490999895585093	0.9013100283966382	0.9436220497207874	0.2510172977174654	0.8768936470218204	0.9247232927446355	0.8974783246583239	1.0	0.15789473684210525	0.0	0.009660435697484475
4295	0.0459001933316317	0.6614235945225505	0.0	0.045991422691834837	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9295957164802138	0.4567240631708153	0.8720690803638855	0.9247232927446355	0.9013648178836691	1.0	0.2631578947368421	0.0	0.0459001933316317
1431	0.03054545410646672	0.6212210012742412	0.0	0.03065096118224552	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	1	0	0.047619047619047616	1	21	21	0.3333333333333333	0	0.4473716292380467	0.9008173833386085	0.8070656192677912	0.9418600741694668	0.4567240631708153	0.8825345824885945	0.9247232927446355	0.9118149245121814	1.0	0.05	0.0	0.03054545410646672
3211	0.0027442801598886344	0.6644894555530201	9.2	0.012037020787942396	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4473716292380467	0.894501732456234	0.7789803323467411	0.9285681296488011	0.4567240631708153	0.8720690803638855	0.9228454990220972	0.9009016568836786	1.0	0.21052631578947367	0.0	0.0027442801598886344
987	0.012352421224093028	0.7007567888301913	0.0	0.014979045385746573	0	0	0.1111111111111111	1	1.0	11	1.0	0.8181818181818182	10	9	2	2	0	0.07692307692307693	1	13	13	0.2857142857142857	0	0.40284652843523094	0.8361252003377965	0.8061860562289025	0.7820916302270248	0.4688619447432706	0.88648959336923	0.8442762034115427	0.8394735067152086	0.55	0.5	0.0	0.012352421224093028
2948	0.048491691734699686	0.6267089547356754	0.0	0.04912526713295299	0	0	0.07692307692307693	1	1.0	17	1.0	1.0	18	17	0	1	0	0.05263157894736842	1	19	19	0.3333333333333333	0	0.43337270645232023	0.8968398745083815	0.8186110356901677	0.930091578008769	0.4567240631708153	0.8752182239359418	0.9247232927446355	0.9031623298428972	1.0	0.2222222222222222	0.0	0.048491691734699686
18	6.033926456648814e-10	0.9999992571360812	0.0	3.4877641590166835e-09	0	0	1.0	1	0	0	1.0	0	1	0	0	0	0	0.5	1	2	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6.033926456648814e-10
