robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
1,0,0,0.5,1,1.0,1,1.0,1.0,1,1,1,1,0,0.3333333333333333,1,3,3,0.16666666666666666,0,0.5389174556260328,0.5,0.14427111294034053,0.5,0.8134137585257848,0.5,0.9397099044404583,0.5,1.0,0,0.0
2,0,0,0.125,1,1.0,10,1.0,1.0,11,10,0,0,0,0.08333333333333333,12,1,12,0.0,0,0.7088515287037581,0.9129978563691491,0.2942829046831033,0.9334315742510347,0.34822191361488886,0.9630210653730227,0.9263950006086613,0.9399352763312734,0,0,0.0
3,0,0,0.5,2,0.6666666666666666,2,0.8333333333333334,0,0,0,4,3,0,0.6666666666666666,3,2,5,0.25,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,3,1,3,0.0,0,0.40262336195582404,0.6499104870122941,0.3715096161279736,0.5955858390028634,0.5714836796469804,0.604124525744159,0.7286606973958761,0.6168369579920915,0,0,0.0
5,0,0,0.4,6,0.5,10,0.6111111111111112,0.05,5,1,16,4,0,0.4444444444444444,4,9,22,0.125,0,0.15963613834303203,0.7345150104375483,0.3897389072342904,0.8465468507966362,0.18777680711188513,0.8370758332119643,0.7359155000219393,0.8106159449288037,0.2,0.4,0.0
6,0,0,1.0,1,0,0,1.0,0,0,0,1,1,0,0.5,2,1,2,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.3333333333333333,2,0.8333333333333334,5,0.5714285714285714,0.8333333333333334,6,5,1,2,0,0.2857142857142857,2,7,8,0.4,0,0.43829685187343115,0.8702094271397675,0.4852117334288607,0.9504293223551419,0.6249535494258296,0.8147775039683285,0.9118163134767173,0.8921180711770668,0.5833333333333334,0,0.0
8,0,0,0.2857142857142857,2,0.875,7,0.35714285714285715,0.75,6,6,3,4,0,0.5714285714285714,7,4,10,0.4,0.6666666666666666,0.6020829801385374,0.8738166473123069,0.6746875014437401,0.8803628481135557,0.9643139596369661,0.9035790798620609,0.8795101874828992,0.8865741286443127,0.41666666666666663,0.3333333333333333,0.0
9,0,0,0.6666666666666666,2,0.0,0,0.6666666666666666,0,1,0,2,0,0,0.6666666666666666,3,2,4,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1.0,2,0.0,0,0.75,0,2,0,0,0,0,1.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0.1111111111111111,1,1.0,11,0.52,0.8181818181818182,9,9,3,0,0,1.0,5,5,13,0.0,0,0.5860959501431334,0.8360337883627182,0.4701485595055158,0.9172603704445583,0.7109885777721122,0.8896490410021031,0.8474752025448488,0.8849964721004691,0,0,0.0
12,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,3,1,3,0.0,0,0.7669022980569125,0.648177918342998,0.8024478436245222,0.7318218087793692,0.5993396865621939,0.924205338871991,0.8131483605495075,0.797694024658291,0,0,0.0
13,0,0,0.2,2,0.8333333333333334,10,0.4375,0.4166666666666667,7,5,6,0,0,0.5,4,8,14,0.0,0,0.44893355085379183,0.9175106053507666,0.5012417713057454,0.9185026937280812,0.5935476311566605,0.9289002170874869,0.8977330444193015,0.9217978474111568,0,0,0.0
14,0,0,0.3333333333333333,1,1.0,2,1.0,0.5,1,1,2,0,0,0.25,4,1,4,0.0,0,0.2115053929317896,0.5,0.8185643708001423,0.5,0.43178204573606127,0.5,0.9247835475095354,0.5,0,0,0.0
