robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
1,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,3,2,0,0,0,0.25,4,1,4,0.0,0,0.6134542453996839,0.7891125344241391,0.32274571734080615,0.9348820849895426,0.8809826450979852,0.8852347897060748,0.907177371451242,0.8817307747643353,0,0,0.0
2,0,0,0,0,0,0,1.0,0,0,0,0,4,0,1.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0.5714285714285714,4,0.375,3,0.4,0,4,0,5,2,0,1.0,5,5,10,0.2,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0
4,0.25,1,0.5,5,0.5384615384615384,7,0.42857142857142855,0.38461538461538464,7,5,7,3,0,0.7142857142857143,5,7,15,0.1875,0.25,0.633125693127378,0.9434356185829177,0.9210095242513129,0.9597479756850349,0.638916276231989,0.8137555304513441,0.9347315979957264,0.9232079200733645,0.5714285714285714,0.2857142857142857,0.0
5,0,0,1.0,2,0.0,0,0.75,0,0,0,2,4,0,1.0,2,2,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.16666666666666666,1,1.0,7,1.0,1.0,7,7,1,0,0,0.1111111111111111,1,9,9,0.0,0,0.3223719532128294,0.9309666863070286,0.3869267898343397,0.9272690732545246,0.132818237550062,0.959408611586822,0.8903786426875645,0.9410306284880416,0,0,0.0
7,0,0,0.75,3,0.5,2,0.5,0.5,3,2,2,1,0,0.75,4,3,6,0.14285714285714285,1.0,0.7952856980662835,0.8235831003733488,0.14626703181852987,0.8266856234106483,0.8028825866198355,0.8492218751938251,0.9339882041727999,0.8334874065287876,1.0,0.6666666666666666,0.0
8,0,0,0.045454545454545456,1,1.0,30,0.2644628099173554,0.7333333333333333,23,22,8,1,0,1.0,11,11,32,0.05263157894736842,0.3448275862068966,0.6893179217776225,0.8598762781930863,0.5413526319860011,0.9690952245229624,0.761168584094025,0.9394695025576942,0.8903990307069269,0.935068948966113,1.0,0.043478260869565216,0.0
9,0,0,0.1,1,1.0,13,0.5357142857142857,0,0,0,14,0,0,0.14285714285714285,2,14,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0.25,3,0.8666666666666667,13,0.4358974358974359,0.7333333333333333,13,11,3,2,0,0.23076923076923078,13,3,17,0.25,0.14285714285714285,0.8619173598194034,0.9058196185208637,0.5069208448171671,0.9076657930970728,0.8454281641205252,0.9716781751311611,0.9214883272101336,0.9367207220331437,0.5384615384615384,0.3076923076923077,0.0
11,0,0,0.3333333333333333,1,1.0,2,0.6666666666666666,0.5,2,1,1,0,0,0.6666666666666666,2,3,4,0.0,0,0.6561510617985098,0.797746930449935,0.6275337287218189,0.9470572447812186,0.748496731842202,0.9251889704873208,0.9067293265879398,0.9052655737670453,0,0,0.0
12,0,0,0.3333333333333333,2,0.7142857142857143,5,0.6,0.42857142857142855,3,3,5,2,0,0.6,5,3,9,0.14285714285714285,0,0.5991870821032608,0.9121425852728707,0.9142208145564708,0.9165076509950181,0.829451347845577,0.9121267416658465,0.9138560936580685,0.9136148506463675,0.6666666666666666,0.3333333333333333,0.0
13,0,0,0.1,1,1.0,13,1.0,0.6923076923076923,10,9,4,0,0,0.06666666666666667,15,1,15,0.0,0,0.6449006969743052,0.872726180430556,0.48726293162232903,0.9091475655670216,0.6268049031877028,0.8064790716517883,0.8261393365079794,0.8682165797834688,0,0,0.0
14,0,0,0,0,0,0,1.0,0,0,0,0,2,0,1.0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,1,3,3,0.0,0,0.7168349958207287,0.8967926569852721,0.8913319326043225,0.6149621854118913,0.6480615175848635,0.5885773464078468,0.8090402824853906,0.7302970903102486,0,0,0.0
16,0,0,1.0,2,0.0,0,0.75,0,1,0,1,0,0,1.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0.16666666666666666,1,1.0,7,0.42857142857142855,0.7142857142857143,6,5,2,0,0,0.42857142857142855,7,3,9,0.0,0,0.5984773400976693,0.8152392528347036,0.3057340035590224,0.7028030610228825,0.8409693404465888,0.8848760743125461,0.9296048672934513,0.8117640283125013,0,0,0.0
18,0,0,0.25,1,1.0,4,1.0,1.0,4,4,1,0,0,0.16666666666666666,6,1,6,0.0,0,0.8628205960112829,0.8469747119142362,0.8894887616224247,0.9660520063990015,0.5750284003579906,0.7961950432153936,0.8690067595547959,0.8947976629556627,0,0,0.0
19,0,0,0.2,2,0.8461538461538461,11,0.5,0.5384615384615384,9,7,5,4,0,0.8333333333333334,5,6,15,0.3333333333333333,0.36363636363636365,0.5836237701964972,0.9022129826805649,0.6613073849829505,0.9653496863613417,0.5346950153780423,0.8815386357397051,0.8712041671724706,0.9254475666329383,0.1111111111111111,0,0.0
20,0,0,0.75,3,0.25,1,0.75,0.25,1,1,4,1,0,0.5,2,4,6,0.08333333333333333,0,0.22435145419330077,0.5,1.0,0.5,0.5136533978509303,0.5,0.9608512132386555,0.5,1.0,0,0.0
21,0,0,0.125,1,1.0,10,1.0,0.7,8,7,3,0,0,0.08333333333333333,1,12,12,0.0,0,0.8054629330340042,0.9282029818485044,0.8600925294243865,0.9654038236798455,0.6684012767615093,0.9423064397310378,0.9112542444908709,0.9475390265131187,0,0,0.0
22,0,0,0.5,1,1.0,1,1.0,1.0,1,1,1,1,0,0.3333333333333333,3,1,3,0.16666666666666666,0,0.7669159672738984,0.5,0.19604578322459404,0.5,0.917595631514304,0.5,0.9572113983634994,0.5,1.0,1.0,0.0
23,0,0,0.125,1,1.0,9,1.0,1.0,10,9,0,2,0,0.09090909090909091,1,11,11,0.6666666666666666,0,0.4026057484480702,0.872434976486767,0.7905058963758276,0.9416700080570154,0.3793663838850174,0.8342797462923726,0.8555071016659239,0.8915645403851473,0.55,0.3,0.0
24,0,0,0.3333333333333333,1,1.0,2,0.6666666666666666,0.5,1,1,2,0,0,0.6666666666666666,3,2,4,0.0,0,0.1574552098024631,0.5,0.47137005345906574,0.5,0.4780342566788539,0.5,0.8169418256319687,0.5,0,0,0.0
25,0,0,1.0,1,0,0,1.0,0,1,0,0,1,0,0.5,2,1,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,3,2,0,0,0,0.25,1,4,4,0.0,0,0.29710276524490015,0.9085098418765672,0.46115282300443605,0.6652891500333039,0.576773803149768,0.6042733112375522,0.759736432669154,0.7568114879025,0,0,0.0
27,0,0,0.2,2,0.8333333333333334,10,0.5,0.3333333333333333,4,4,9,0,0,0.5714285714285714,4,7,14,0.0,0,0.5527314378957043,0.865079209151935,0.8231636422363391,0.950316319317664,0.47161081216675893,0.850452148646102,0.8657247016294031,0.8986640255908419,0,0,0.0
28,0,0,0.05555555555555555,1,1.0,24,0.19548872180451127,0.875,21,21,4,1,0,0.3684210526315789,7,19,26,0.08333333333333333,0,0.5837876996900959,0.8911592426154155,0.3747054377752696,0.9477573891042164,0.3953567735303374,0.8965342149009814,0.8899494279747742,0.9158083170514374,1.0,0,0.0
29,0,0,0.25,2,0.7777777777777778,7,0.34375,0.6666666666666666,8,6,2,0,0,0.5,8,4,11,0.0,0.5,0.32576887222632106,0.9657896571218494,0.6565838525533978,0.953255893213402,0.5367059712191224,0.9582248370911257,0.9540448007291037,0.9594100436190786,0,0,0.0
30,0,0,0.5,1,1.0,1,0.75,0,1,0,1,1,0,1.0,2,2,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0.1875,3,0.8181818181818182,18,0.26373626373626374,0.6818181818181818,15,15,8,6,0,0.5384615384615384,13,7,24,0.3,0.2857142857142857,0.5063091634734744,0.8037971238569958,0.44569974562598047,0.8817124599324581,0.42692131277022305,0.7601615576509567,0.7382940977573674,0.8211517478659587,0.06666666666666667,0.2,0.0
32,0,0,0.125,1,1.0,9,0.36666666666666664,0.5555555555555556,6,5,4,2,0,0.8333333333333334,5,6,11,0.18181818181818182,0.2222222222222222,0.6376123460343044,0.8097514280794983,0.5099664053279775,0.9520193048413648,0.852828768610651,0.6061911288055641,0.9261590409548913,0.8351401742030934,0.5833333333333334,0.16666666666666666,0.0
33,0,0,0.07142857142857142,1,1.0,18,1.0,0.8333333333333334,16,15,3,1,0,0.05,1,20,20,0.1111111111111111,0,0.3480241249107494,0.9703102183813986,0.7016208418482645,0.8882331975589178,0.50509586045802,0.8980277946727232,0.9056406892829821,0.9294569804102693,1.0,0,0.0
34,0,0,0,0,0,0,1.0,0,0,0,0,2,0,1.0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0.375,3,0.5555555555555556,5,0.34375,0.5555555555555556,5,5,5,3,0,0.5,4,8,11,0.21428571428571427,0.25,0.8589588864101415,0.9084753166303703,0.4551178136890176,0.7488366247867897,0.5738835628031775,0.9098676265898541,0.8329575771564789,0.8698762812868615,0.2,0.2,0.0
36,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,3,2,0,0,0,0.25,4,1,4,0.0,0,0.4215715749758556,0.8452489638047351,0.5790181052175615,0.7676359892582154,0.7867684584734858,0.9318985010579649,0.8930040500236117,0.862516408120984,0,0,0.0
37,0,0,0.2857142857142857,2,0.875,7,0.35714285714285715,0.5,6,4,3,4,0,0.5714285714285714,7,4,10,0.5,0.2222222222222222,0.38599709291703305,0.8875284871482648,0.7199112648028346,0.9409355502130515,0.6010373927505416,0.8224133538421,0.8391295815947855,0.8930476812290301,0.25,0.5,0.0
38,0,0,0.09090909090909091,2,0.9333333333333333,28,0.24242424242424243,0.8333333333333334,26,25,5,0,0,0.9166666666666666,11,12,32,0.0,0.13333333333333333,0.672957472877013,0.8658771972617383,0.38577552761713585,0.9061808508996698,0.3643520478241573,0.8655747668678714,0.9212871389348158,0.8806304853235079,0,0,0.0
39,0,0,0.4,2,0.6,3,0.4666666666666667,0.6,5,3,1,2,0,0.6,5,3,7,0.5,1.0,0.5267763883737919,0.9624965781971118,0.429957427795398,0.9510586359182583,0.486923960637872,0.9176343639268059,0.9349664363079273,0.9465575943700733,0.7,0.2,0.0
40,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,3,2,0,0,0,0.25,4,1,4,0.0,0,0.9021418154659855,0.9269916772804762,0.9067222962250637,0.8869348424862633,0.771862963263219,0.9265048369598367,0.9268068130131202,0.9151699044631276,0,0,0.0
41,0,0,0.16666666666666666,1,1.0,6,0.4,0.6666666666666666,5,4,2,2,0,0.8,4,5,8,0.2857142857142857,0,0.4746872490118781,0.9083850838126917,0.5815062912632413,0.748244871693106,0.3926525694846469,0.8521513443292927,0.6533106083290884,0.8470489942432635,0.6,0.4,0.0
42,0,0,0.375,3,0.5555555555555556,5,0.4583333333333333,0.5555555555555556,5,5,5,0,0,0.375,3,8,11,0.0,0.5,0.5116047104216721,0.8017318123788737,0.2741736649919176,0.9412031515512925,0.708944364616048,0.9164785538587212,0.8607956552561769,0.8992168626070502,0,0,0.0
43,0,0,0.16666666666666666,1,1.0,6,1.0,0.8333333333333334,6,5,1,2,0,0.125,8,1,8,0.4,0,0.6651501864440824,0.7433430798085607,0.8992249780911857,0.8997439901458747,0.1406267619750182,0.8534962491167467,0.9491791750346961,0.8420237615371853,0.6666666666666666,0.3333333333333333,0.0
44,0,0,0.3333333333333333,2,0.7142857142857143,5,0.5625,0.2857142857142857,3,2,5,3,0,1.0,4,4,9,0.23076923076923078,0.3333333333333333,0.7490061382400093,0.5958055949173052,0.566553822903529,0.5160641522998617,0.16484414546330983,0.9725694999608839,0.9313679648632669,0.7925219088363139,0.3333333333333333,0.3333333333333333,0.0
45,0,0,0.5,1,1.0,1,0.75,0,0,0,2,1,0,1.0,2,2,3,0.125,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0.5,4,0.5555555555555556,5,0.5238095238095238,0.2222222222222222,5,2,5,2,0,0.42857142857142855,3,7,11,0.18181818181818182,0.5,0.5223155005203172,0.9531975198284619,0.18440118157123173,0.9615701107362236,0.5910258424650342,0.887354738661571,0.85534738510683,0.9408035649747041,0.6,0,0.0
47,0,0,0.14285714285714285,1,1.0,8,0.4166666666666667,0.75,6,6,3,2,0,0.375,3,8,10,0.2,0,0.43427683215492185,0.8695389206382632,0.34553115222751385,0.9463774196310696,0.37939313222737436,0.8697946005161704,0.8288047830105355,0.9022284757393302,0.5833333333333333,0.16666666666666666,0.0
48,0,0,0.16666666666666666,2,0.875,14,0.36,0.5625,10,9,7,3,0,0.5,5,10,18,0.17647058823529413,0,0.6263337254918396,0.8131843329426712,0.39565144825736437,0.8749805553189187,0.42432823831554967,0.8817624255728359,0.7306429474623656,0.8591923655326836,0.5,0.4,0.0
49,0,0,0.2,1,1.0,5,1.0,0.6,4,3,2,1,0,0.14285714285714285,7,1,7,0.14285714285714285,0,0.3385488699387871,0.9029660267926755,0.4479964798233226,0.85486704507412,0.5021117183029751,0.8841944711006954,0.6781464804665466,0.8820749799691511,1.0,0.5,0.0
50,0,0,0.42857142857142855,3,0.625,5,0.47619047619047616,0.5,5,4,4,0,0,0.42857142857142855,3,7,10,0.0,0,0.42998025381015437,0.7580815881547723,0.9711213622948233,0.9835232902465663,0.4115115619756087,0.9137146657231487,0.9388697959225383,0.9262466550727694,0,0,0.0
51,0,0,0.42857142857142855,6,0.47368421052631576,9,0.4666666666666667,0.47368421052631576,12,9,8,1,0,0.5555555555555556,9,5,21,0.058823529411764705,0.1111111111111111,0.6932259743259159,0.8774931927408021,0.8443103391885012,0.8909141909176775,0.5450788716166921,0.9240929109792322,0.8930837263844852,0.8992971562407622,1.0,0.08333333333333333,0.0
52,0,0,0.14285714285714285,3,0.8620689655172413,25,0.2767857142857143,0.7931034482758621,26,23,4,0,0,0.5714285714285714,14,8,31,0.0,0.5517241379310345,0.4202433456102246,0.9538953459654295,0.5492306374238308,0.9287017383862276,0.590983563444335,0.903270553723435,0.8994640444683001,0.9315164323461834,0,0,0.0
